2017-05-31 00:00:00,9.0
2017-05-31 00:20:00,11.0
2017-05-31 00:40:00,8.0
2017-05-31 01:00:00,7.0
2017-05-31 01:20:00,6.0
2017-05-31 01:40:00,7.0
2017-05-31 02:00:00,15.0
2017-05-31 02:20:00,4.0
2017-05-31 02:40:00,8.0
2017-05-31 03:00:00,12.0
2017-05-31 03:20:00,2.0
2017-05-31 03:40:00,7.0
2017-05-31 04:00:00,9.0
2017-05-31 04:20:00,0.0
2017-05-31 04:40:00,10.0
2017-05-31 05:00:00,7.0
2017-05-31 05:20:00,2.0
2017-05-31 05:40:00,8.0
2017-05-31 06:00:00,12.0
2017-05-31 06:20:00,7.0
2017-05-31 06:40:00,12.0
2017-05-31 07:00:00,16.0
2017-05-31 07:20:00,10.0
2017-05-31 07:40:00,11.0
2017-05-31 08:00:00,22.0
2017-05-31 08:20:00,11.0
2017-05-31 08:40:00,19.0
2017-05-31 09:00:00,21.0
2017-05-31 09:20:00,9.0
2017-05-31 09:40:00,21.0
2017-05-31 10:00:00,21.0
2017-05-31 10:20:00,10.0
2017-05-31 10:40:00,14.0
2017-05-31 11:00:00,18.0
2017-05-31 11:20:00,19.0
2017-05-31 11:40:00,27.0
2017-05-31 12:00:00,29.0
2017-05-31 12:20:00,26.0
2017-05-31 12:40:00,21.0
2017-05-31 13:00:00,20.0
2017-05-31 13:20:00,13.0
2017-05-31 13:40:00,34.0
2017-05-31 14:00:00,17.0
2017-05-31 14:20:00,28.0
2017-05-31 14:40:00,23.0
2017-05-31 15:00:00,21.0
2017-05-31 15:20:00,25.0
2017-05-31 15:40:00,17.0
2017-05-31 16:00:00,15.0
2017-05-31 16:20:00,66.0
2017-05-31 16:40:00,60.0
2017-05-31 17:00:00,41.0
2017-05-31 17:20:00,37.0
2017-05-31 17:40:00,20.0
2017-05-31 18:00:00,43.0
2017-05-31 18:20:00,62.0
2017-05-31 18:40:00,68.0
2017-05-31 19:00:00,55.0
2017-05-31 19:20:00,94.0
2017-05-31 19:40:00,55.0
2017-05-31 20:00:00,67.0
2017-05-31 20:20:00,33.0
2017-05-31 20:40:00,39.0
2017-05-31 21:00:00,37.0
2017-05-31 21:20:00,26.0
2017-05-31 21:40:00,29.0
2017-05-31 22:00:00,21.0
2017-05-31 22:20:00,20.0
2017-05-31 22:40:00,16.0
2017-05-31 23:00:00,27.0
2017-05-31 23:20:00,27.0
2017-05-31 23:40:00,33.0
